대여건수,반납건수
143.4907782719937,142.6458014283895
146.8051686341125,146.22979287242998
371.91977540651556,370.84339640984086
483.24113802258455,481.48621073632074
703.4983350819801,701.1376192648476
923.1722484979941,922.2330161271244
836.7295818882309,835.3291775604276
752.9646240917042,750.9360368046681
1027.2095149075394,1024.4812593586948
905.4560914456446,903.084427991464
620.0188784445055,617.6388084237036
